source,bucket,provider_type,name,address,area,lat,lng,phone,website,rating,reviews,hours_json,pet_policy,unclaimed_on_google,external_source,external_id
serpapi,provider,vet,Oncología Veterinaria Alejandra Fiorentino,"Gral. Arenales 356, B1832 Lomas de Zamora, Provincia de Buenos Aires, Argentina","Lomas de Zamora, Buenos Aires",-34.757992699999996,-58.3903107,+54 11 2596-8998,,4.6,139,"{""jueves"": ""10 a.m.–6 p.m."", ""viernes"": ""10 a.m.–6 p.m."", ""sábado"": ""10 a.m.–3 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""Cerrado"", ""martes"": ""10 a.m.–6 p.m."", ""miércoles"": ""10 a.m.–6 p.m.""}",,,serpapi_gmaps,0x95bcd2a3b9d37f23:0xcd2b54a58eb0737
serpapi,provider,vet,centro medico veterinario arenales,"Gral. Arenales 356, B1832AOH Lomas de Zamora, Provincia de Buenos Aires, Argentina","Lomas de Zamora, Buenos Aires",-34.757992699999996,-58.3903107,+54 11 2596-8998,,4.3,20,"{""jueves"": ""10 a.m.–6 p.m."", ""viernes"": ""10 a.m.–6 p.m."", ""sábado"": ""10 a.m.–3 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–6 p.m."", ""martes"": ""10 a.m.–6 p.m."", ""miércoles"": ""10 a.m.–6 p.m.""}",,True,serpapi_gmaps,0x95bcd30038bd8619:0x6c70388ffa40bc5a
serpapi,provider,vet,Veterinaria Randall,"Av. Adolfo Alsina 1176, B1828ABX Gran Buenos Aires, Provincia de Buenos Aires, Argentina","Lomas de Zamora, Buenos Aires",-34.7503205,-58.3943581,+54 11 3151-0976,https://www.instagram.com/veterinariayguarderiarandall?igsh=dzE4a2YzcWtkZHl2,4.6,1224,"{""jueves"": ""9 a.m.–7 p.m."", ""viernes"": ""9 a.m.–7 p.m."", ""sábado"": ""9 a.m.–7 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–7 p.m."", ""martes"": ""9 a.m.–7 p.m."", ""miércoles"": ""9 a.m.–7 p.m.""}",,,serpapi_gmaps,0x95bcd2a2aa191a07:0x65ac0312aa107bdf
serpapi,provider,vet,Veterinaria Dr. Gustavo,"Gral. Bartolomé Mitre 1359, B1708 Morón, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.6527689,-58.6272027,+54 11 4409-9632,https://www.veterinarias.com.ar/doctor-gustavo-veterinaria.html,4.9,139,"{""jueves"": ""Cerrado"", ""viernes"": ""5–8 p.m."", ""sábado"": ""10 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""5–8 p.m."", ""martes"": ""Cerrado"", ""miércoles"": ""5–8 p.m.""}",,,serpapi_gmaps,0x95bcc76469ea557b:0x5d5f2a4452c3cf0f
serpapi,provider,vet,Veterinaria San Agustin,"Dr. Félix R. Burgos 986, B1708 Morón, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.6734174,-58.624264,+54 11 2196-0527,,4.7,160,"{""jueves"": ""9:30 a.m.–1 p.m."", ""viernes"": ""9:30 a.m.–1 p.m."", ""sábado"": ""9:30 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9:30 a.m.–1 p.m."", ""martes"": ""9:30 a.m.–1 p.m."", ""miércoles"": ""9:30 a.m.–1 p.m.""}",,,serpapi_gmaps,0x95bcc788e34af995:0xf10c416c9968469d
serpapi,provider,vet,Consultorio Veterinario Dr Fiordelisi,"DNI, Ortiz de Rosas 760, B1708 Morón, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.659464199999995,-58.619406899999994,,https://www.instagram.com/albertofiorde,4.6,55,"{""jueves"": ""Cerrado"", ""viernes"": ""10:30 a.m.–1:30 p.m., 4:30–7:30 p.m."", ""sábado"": ""Cerrado"", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–1 p.m., 4:30–7:30 p.m."", ""martes"": ""Cerrado"", ""miércoles"": ""10:30 a.m.–1:30 p.m., 4:30–7:30 p.m.""}",,,serpapi_gmaps,0x95bcc7b06d1f67ab:0x28cc2c5cf6729841
serpapi,provider,vet,Veterinaria Don Bosco,"Av. Don Bosco 6596, B1708 Morón, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.6848351,-58.6206216,+54 11 7153-8244,,4.4,609,"{""jueves"": ""10 a.m.–6 p.m."", ""viernes"": ""10 a.m.–6 p.m."", ""sábado"": ""10 a.m.–6 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–6 p.m."", ""martes"": ""10 a.m.–6 p.m."", ""miércoles"": ""10 a.m.–6 p.m.""}",,,serpapi_gmaps,0x95bcc7abcf0bbdb5:0xbeada7ecceda3c2f
serpapi,provider,vet,Veterinaria Nocturna Morón SRL,"San Nicolás 845, B1712 Morón, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.650774399999996,-58.6489197,,,4.3,18,"{""jueves"": ""10 a.m.–12:30 p.m., 5–8 p.m."", ""viernes"": ""10 a.m.–12:30 p.m., 5–8 p.m."", ""sábado"": ""10 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–12:30 p.m., 5–8 p.m."", ""martes"": ""10 a.m.–12:30 p.m., 5–8 p.m."", ""miércoles"": ""10 a.m.–12:30 p.m., 5–8 p.m.""}",,,serpapi_gmaps,0x95bcbf545eca9061:0x726eea0e9b47875a
serpapi,provider,vet,Veterinaria Pet Shop - Silvestre 2,"Crisólogo Larralde 637, B1708 Morón, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.647297,-58.617722699999995,+54 11 4034-5665,,4.7,167,"{""jueves"": ""9 a.m.–6 p.m."", ""viernes"": ""9 a.m.–6 p.m."", ""sábado"": ""9 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–6 p.m."", ""martes"": ""9 a.m.–6 p.m."", ""miércoles"": ""9 a.m.–6 p.m.""}",,,serpapi_gmaps,0x95bcc76183837061:0x70e88e36f5f2e369
serpapi,provider,vet,Veterinaria Patagones,"B1708GXZ, Grito de Alcorta 3398, B1708GXZ Morón, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.6810196,-58.6306036,+54 52932832,,4.4,137,"{""jueves"": ""Cerrado"", ""viernes"": ""9 a.m.–1 p.m."", ""sábado"": ""9 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""3–7 p.m."", ""martes"": ""9 a.m.–1 p.m."", ""miércoles"": ""3–7 p.m.""}",,,serpapi_gmaps,0x95bcc724f7494d2f:0x8eded97c0d57ffd4
serpapi,provider,vet,Centro Veterinario Arias,"Gdor. Inocencio Arias 2767, B1712CDK Morón, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.6501355,-58.6473794,+54 11 4624-7996,,4.8,95,"{""jueves"": ""9:30 a.m.–12:30 p.m., 5–7 p.m."", ""viernes"": ""9:30 a.m.–12:30 p.m., 5–7 p.m."", ""sábado"": ""9:30 a.m.–12:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9:30 a.m.–12:30 p.m., 5–7 p.m."", ""martes"": ""9:30 a.m.–12:30 p.m., 5–7 p.m."", ""miércoles"": ""9:30 a.m.–12:30 p.m., 5–7 p.m.""}",,,serpapi_gmaps,0x95bcbf54e96a8e87:0x1babbdef2f89b023
serpapi,provider,vet,VH Vet Haedo,"Av. Rivadavia 18168, B1708EIV Gran Buenos Aires, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.6493199,-58.6193782,+54 11 4629-1345,,4.2,41,"{""jueves"": ""10 a.m.–7:30 p.m."", ""viernes"": ""10 a.m.–7:30 p.m."", ""sábado"": ""10 a.m.–6 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–7:30 p.m."", ""martes"": ""10 a.m.–7:30 p.m."", ""miércoles"": ""10 a.m.–7:30 p.m.""}",,True,serpapi_gmaps,0x95bcc761185925c7:0xd535591c0d747cf
serpapi,provider,vet,Veterinaria Nueva Generación (Clínica- Cirugías - Odontología - Domicilios),"Av. Don Bosco 4209, B1754 Morón, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.6756585,-58.6114177,,https://www.instagram.com/vetnuevageneracion/,4.6,131,"{""jueves"": ""9 a.m.–6 p.m."", ""viernes"": ""9 a.m.–6 p.m."", ""sábado"": ""9 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–6 p.m."", ""martes"": ""9 a.m.–6 p.m."", ""miércoles"": ""9 a.m.–6 p.m.""}",,,serpapi_gmaps,0x95bcc78e32bad8cd:0xe994d4e731eb2790
serpapi,provider,vet,Veterinaria De La Araucaria,"1799,, Av. Eva Perón 1743, Morón, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.6660852,-58.6273856,,,4.3,11,"{""jueves"": ""6–8 p.m."", ""viernes"": ""6–8 p.m."", ""sábado"": ""Cerrado"", ""domingo"": ""Cerrado"", ""lunes"": ""Cerrado"", ""martes"": ""6–8 p.m."", ""miércoles"": ""6–8 p.m.""}",,True,serpapi_gmaps,0x95bcc740b9b27e1f:0xd9aa545db989ae71
serpapi,provider,vet,Veterinaria Dr. Silvia Sutera,"Gdor. Inocencio Arias 3144 B1712CDT, B1712CDT Morón, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.6493919,-58.6529995,+54 11 5656-1624,,4.8,166,"{""jueves"": ""10 a.m.–2 p.m., 4–6 p.m."", ""viernes"": ""10 a.m.–2 p.m., 4–6 p.m."", ""sábado"": ""10 a.m.–2 p.m., 4–6 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–2 p.m., 4–6 p.m."", ""martes"": ""10 a.m.–2 p.m., 4–6 p.m."", ""miércoles"": ""10 a.m.–2 p.m., 4–6 p.m.""}",,True,serpapi_gmaps,0x95bcbf5138a1ea49:0x51fbc47e3a4e0f09
serpapi,provider,vet,Veterinaria Dr. Marquez,"Blvd. Juan Manuel de Rosas 649, B1708 Castelar, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.6351023,-58.6280777,+54 11 7396-8990,,4.6,200,"{""jueves"": ""9 a.m.–12:30 p.m., 4–7 p.m."", ""viernes"": ""9 a.m.–12:30 p.m., 4–7 p.m."", ""sábado"": ""9 a.m.–1 p.m., 5–7 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–12:30 p.m., 4–7 p.m."", ""martes"": ""9 a.m.–12:30 p.m., 4–7 p.m."", ""miércoles"": ""9 a.m.–12:30 p.m., 4–7 p.m.""}",,,serpapi_gmaps,0x95bcb8bc708bb00f:0x3ad531c29a7cd5e3
serpapi,provider,vet,Veterinaria MASCOTAS,"Carlos Casares 868, B1712JLB Morón, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.6516535,-58.6428162,+54 11 5505-5434,https://instagram.com/pablos_26?igshid=MzRlODBiNWFlZA==,4.9,11,"{""jueves"": ""10 a.m.–2 p.m., 4–8 p.m."", ""viernes"": ""10 a.m.–2 p.m., 4–8 p.m."", ""sábado"": ""10 a.m.–6 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–2 p.m., 4–8 p.m."", ""martes"": ""10 a.m.–2 p.m., 4–8 p.m."", ""miércoles"": ""10 a.m.–2 p.m., 4–8 p.m.""}",,True,serpapi_gmaps,0x95bcb8aa632fc59d:0x32a685a269a4ea15
serpapi,provider,shop,Rincón Animal,"Dr. Félix R. Burgos 1840, B1708 Morón, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.6797325,-58.616501299999996,+54 11 6150-2508,,5,2,"{""jueves"": ""9 a.m.–1 p.m., 4–8:30 p.m."", ""viernes"": ""9 a.m.–1 p.m., 4–8:30 p.m."", ""sábado"": ""9 a.m.–1 p.m., 4–8:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–1 p.m., 4–8:30 p.m."", ""martes"": ""9 a.m.–1 p.m., 4–8:30 p.m."", ""miércoles"": ""9 a.m.–1 p.m., 4–8:30 p.m.""}",,,serpapi_gmaps,0x95bcc7f3a4a0b7ad:0xeaac3075f40bf534
serpapi,provider,vet,Consultorio Veterinario,"Int. Abel Costa 545, B1708JII Morón, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.6544392,-58.6142543,,,4.5,6,{},,,serpapi_gmaps,0x95bcc76f817b3251:0x59ea72cc0979be42
serpapi,provider,vet,Veterinaria Digital,"Córdoba 682, B1708 Morón, Provincia de Buenos Aires, Argentina","Moron, Buenos Aires",-34.6579354,-58.610243399999995,+54 11 3162-9562,,4.9,20,"{""jueves"": ""9:30 a.m.–3:30 p.m."", ""viernes"": ""9:30 a.m.–3:30 p.m."", ""sábado"": ""Cerrado"", ""domingo"": ""Cerrado"", ""lunes"": ""9:30 a.m.–3:30 p.m."", ""martes"": ""9:30 a.m.–3:30 p.m."", ""miércoles"": ""9:30 a.m.–3:30 p.m.""}",,,serpapi_gmaps,0x95bcc7f5263be05f:0x4bbd1f302f19895
serpapi,provider,vet,Servicio Veterinario de Terapia Neural Dr. Ricardo Aita,"Emilio Morello 2766, B1651 Villa San Andrés, Provincia de Buenos Aires, Argentina","San Martin, Buenos Aires",-34.5687679,-58.5427452,,,4.9,222,"{""jueves"": ""4–8 p.m."", ""viernes"": ""4–8 p.m."", ""sábado"": ""9 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""4–8 p.m."", ""martes"": ""4–8 p.m."", ""miércoles"": ""Cerrado""}",,,serpapi_gmaps,0x95bcb768ab9c13a1:0x48f1bdf57bbe47b9
serpapi,provider,vet,PETLANDIA,"Av. 25 de Mayo 1696, B1650 San Martín, Provincia de Buenos Aires, Argentina","San Martin, Buenos Aires",-34.5775189,-58.5306163,+54 9 11 2606-1918,https://www.instagram.com/petlandia.ok/,5,5,"{""jueves"": ""9 a.m.–8 p.m."", ""viernes"": ""9 a.m.–8 p.m."", ""sábado"": ""9 a.m.–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–8 p.m."", ""martes"": ""9 a.m.–8 p.m."", ""miércoles"": ""9 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcb7b19f367b55:0xb4c024277ba813db
serpapi,provider,vet,Clínica Veterinaria San Jorge,"Luis María Campos 5204, B1682 Villa Bosch, Provincia de Buenos Aires, Argentina","San Martin, Buenos Aires",-34.5911897,-58.5696965,+54 11 4181-1136,,4.8,424,"{""jueves"": ""9 a.m.–1 p.m., 4–8 p.m."", ""viernes"": ""9 a.m.–1 p.m., 4–8 p.m."", ""sábado"": ""9 a.m.–1 p.m., 4–7 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–1 p.m., 4–8 p.m."", ""martes"": ""9 a.m.–1 p.m., 4–8 p.m."", ""miércoles"": ""9 a.m.–1 p.m., 4–8 p.m.""}",,,serpapi_gmaps,0x95bcb9b880bdc5f9:0x93a902f5c486ab0d
serpapi,provider,vet,Farma Pet City,"Av. Pres. Juan Domingo Perón 5602, B1650 Villa Libertad, Provincia de Buenos Aires, Argentina","San Martin, Buenos Aires",-34.5848575,-58.5581362,+54 11 6908-3391,http://www.farmapet.com.ar/,4.4,227,"{""jueves"": ""9 a.m.–6 p.m."", ""viernes"": ""9 a.m.–6 p.m."", ""sábado"": ""9 a.m.–3 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–6 p.m."", ""martes"": ""9 a.m.–6 p.m."", ""miércoles"": ""9 a.m.–6 p.m.""}",,,serpapi_gmaps,0x95bcb9d4442d2369:0x5e9166d77befde50
serpapi,provider,vet,Veterinaria Pasteur,"Av. Rodríguez Peña 5071, B1672 Villa Lynch, Provincia de Buenos Aires, Argentina","San Martin, Buenos Aires",-34.5944302,-58.537765699999994,+54 11 5588-9909,,4.7,613,"{""jueves"": ""Cerrado"", ""viernes"": ""9 a.m.–12 p.m., 3–6 p.m."", ""sábado"": ""9 a.m.–12 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–12 p.m., 3–6 p.m."", ""martes"": ""9 a.m.–12 p.m., 3–6 p.m."", ""miércoles"": ""9 a.m.–12 p.m., 3–6 p.m.""}",,True,serpapi_gmaps,0x95bcb790d166b577:0xac6c92c4742de84c
serpapi,provider,vet,Veterinaria San Martin,"San Martín 1695 B6700AQH, B6700AQG Luján, Provincia de Buenos Aires, Argentina","San Martin, Buenos Aires",-34.5706576,-59.098709799999995,+54 2323 20-2000,,4.9,692,"{""jueves"": ""9 a.m.–12:30 p.m., 4–7 p.m."", ""viernes"": ""9 a.m.–12:30 p.m., 4–7 p.m."", ""sábado"": ""9 a.m.–12:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–12:30 p.m., 4–7 p.m."", ""martes"": ""9 a.m.–12:30 p.m., 4–7 p.m."", ""miércoles"": ""9 a.m.–12:30 p.m., 4–7 p.m.""}",,,serpapi_gmaps,0x95bc8764a9ea24cf:0x59abef6480ae3d9
serpapi,provider,shop,Veterinaria Magiolo (Javier Fariña),"San Lorenzo 2191, B1650BQA San Martín, Provincia de Buenos Aires, Argentina","San Martin, Buenos Aires",-34.5761806,-58.539545,,,4.7,12,"{""jueves"": ""9 a.m.–7 p.m."", ""viernes"": ""9 a.m.–7 p.m."", ""sábado"": ""9 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–7 p.m."", ""martes"": ""9 a.m.–7 p.m."", ""miércoles"": ""9 a.m.–7 p.m.""}",,True,serpapi_gmaps,0x95bcb7713e9bf407:0x89891d802eebe3bc
serpapi,provider,vet,Clinica Veterinaria Dr. Daniel O. Raggio,"Av. S. Martín 3141, C1416 San Martín, Cdad. Autónoma de Buenos Aires, Argentina","San Martin, Buenos Aires",-34.6018433,-58.4682968,+54 11 4583-0693,http://www.veterinarias.com.ar/raggio-veterinaria-paternal,4.7,143,"{""jueves"": ""10 a.m.–4 p.m."", ""viernes"": ""10 a.m.–4 p.m."", ""sábado"": ""10 a.m.–4 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–4 p.m."", ""martes"": ""10 a.m.–4 p.m."", ""miércoles"": ""10 a.m.–4 p.m.""}",,True,serpapi_gmaps,0x95bcc9fe2de5e1e1:0x2bd83297277e419e
serpapi,provider,vet,Veterinario trucho.,"Av. 25 de Mayo 1924, B1650 San Martín, Provincia de Buenos Aires, Argentina","San Martin, Buenos Aires",-34.575334399999996,-58.533074199999994,,,5,1,{},,True,serpapi_gmaps,0x95bcb7005347d939:0xdb1830093e00708
serpapi,provider,vet,La Vete,"Perdriel, B1650 Gran Buenos Aires, Cdad. Autónoma de Buenos Aires, Argentina","San Martin, Buenos Aires",-34.5761519,-58.526874,+54 11 5119-4717,,4.3,32,{},,,serpapi_gmaps,0x95bcb70bcf0a443d:0xa594fd18ce14417d
serpapi,provider,vet,Royal canin,"Av. Pres. Juan Domingo Perón 3801, B1651GNA San Martín, Provincia de Buenos Aires, Argentina","San Martin, Buenos Aires",-34.5719345,-58.5430752,,,5,1,{},,True,serpapi_gmaps,0x95bcb7357890ba13:0x2b0a9ccbf9c4cc9e
serpapi,provider,vet,Jorge Waldhorn Radiologia Veterinaria,"Roma 2920, B1678ENE Caseros, Provincia de Buenos Aires, Argentina","Tres de Febrero, Buenos Aires",-34.6098941,-58.556362799999995,+54 11 6886-6174,,4.6,180,"{""jueves"": ""3:30–7 p.m."", ""viernes"": ""Cerrado"", ""sábado"": ""10 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""3:30–7 p.m."", ""martes"": ""Cerrado"", ""miércoles"": ""3:30–7 p.m.""}",,True,serpapi_gmaps,0x95bcb95fad2bbf83:0xe433e1682d0107de
serpapi,provider,vet,Veterinaria San Francisco,"Fischetti 4836, B1678 Caseros, Provincia de Buenos Aires, Argentina","Tres de Febrero, Buenos Aires",-34.600175899999996,-58.564260499999996,+54 9 11 7634-6735,,3.7,21,"{""jueves"": ""9 a.m.–12:30 a.m."", ""viernes"": ""9 a.m.–12:30 p.m., 11:30 p.m.–12 a.m."", ""sábado"": ""12 a.m.–7:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9:30 a.m.–12:30 a.m."", ""martes"": ""9 a.m.–12:30 p.m., 4–7:30 p.m."", ""miércoles"": ""9 a.m.–12:30 p.m., 4–7:30 p.m.""}",,,serpapi_gmaps,0x95bcb9329698d1d9:0xf2ef6fc9a87beee6
serpapi,provider,vet,Planet Shop,"gaucho cruz 5506, B1682CCK Gran Buenos Aires, Provincia de Buenos Aires, Argentina","Tres de Febrero, Buenos Aires",-34.5887835,-58.572563599999995,+54 11 4844-6392,http://petplanetshop.com.ar/,4.4,662,"{""jueves"": ""9 a.m.–8 p.m."", ""viernes"": ""9 a.m.–8 p.m."", ""sábado"": ""9 a.m.–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–8 p.m."", ""martes"": ""9 a.m.–8 p.m."", ""miércoles"": ""9 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcb9cb8d0d9335:0x30127daf8dd00a96
serpapi,provider,vet,Centro de SALUD ANIMAL,"Senador Benito Ferro, B1675 José Ingenieros, Provincia de Buenos Aires, Argentina","Tres de Febrero, Buenos Aires",-34.609074899999996,-58.5389406,,,5,1,{},,,serpapi_gmaps,0x95bcb7eeeb6d571b:0xa473a854d3581d2d
serpapi,provider,vet,El Canario Rockero,"Av. Mitre 4827, B1678 Caseros, Provincia de Buenos Aires, Argentina","Tres de Febrero, Buenos Aires",-34.609848,-58.5645527,+54 11 5292-7707,,4.4,220,"{""jueves"": ""8 a.m.–1 p.m., 3:30–7:30 p.m."", ""viernes"": ""8 a.m.–1 p.m., 3:30–7:30 p.m."", ""sábado"": ""8 a.m.–1 p.m., 3:30–7:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""8 a.m.–1 p.m., 3:30–7:30 p.m."", ""martes"": ""8 a.m.–1 p.m., 3:30–7:30 p.m."", ""miércoles"": ""8 a.m.–1 p.m., 3:30–7:30 p.m.""}",,,serpapi_gmaps,0x95bcb9827647b485:0xa748b0e4af607c1f
serpapi,provider,vet,CLINICA VETERINARIA LANIN,"Achával 419, B1702 Ciudadela, Provincia de Buenos Aires, Argentina","Tres de Febrero, Buenos Aires",-34.6360975,-58.5495725,+54 11 6544-9803,,4.9,328,"{""jueves"": ""3–8 p.m."", ""viernes"": ""3–8 p.m."", ""sábado"": ""Cerrado"", ""domingo"": ""Cerrado"", ""lunes"": ""3–8 p.m."", ""martes"": ""3–8 p.m."", ""miércoles"": ""3–8 p.m.""}",,,serpapi_gmaps,0x95bcc9b45dededbd:0xcc2a751c9e9ca5f6
serpapi,provider,vet,"Veterinaria ""Del Sol""","Cortina 2402, C1408 CXV, Cdad. Autónoma de Buenos Aires, Argentina","Tres de Febrero, Buenos Aires",-34.619763299999995,-58.5260131,+54 11 4643-1763,,4.6,252,"{""jueves"": ""9:30 a.m.–1 p.m., 4–7:30 p.m."", ""viernes"": ""9:30 a.m.–1 p.m., 4–7:30 p.m."", ""sábado"": ""9:30 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9:30 a.m.–1 p.m., 4–7:30 p.m."", ""martes"": ""9:30 a.m.–1 p.m., 4–7:30 p.m."", ""miércoles"": ""9:30 a.m.–1 p.m., 4–7:30 p.m.""}",,,serpapi_gmaps,0x95bcc820b3357995:0xf802488b0b296d43
serpapi,provider,vet,Koslowski,"AEA, Alpatacal 3275, B1676 Santos Lugares, Provincia de Buenos Aires, Argentina","Tres de Febrero, Buenos Aires",-34.6028272,-58.5405508,+54 11 4712-5557,,4.6,26,"{""jueves"": ""9 a.m.–1 p.m., 4–7 p.m."", ""viernes"": ""9 a.m.–1 p.m., 4–7 p.m."", ""sábado"": ""9 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–1 p.m., 4–7 p.m."", ""martes"": ""9 a.m.–1 p.m., 4–7 p.m."", ""miércoles"": ""9 a.m.–1 p.m., 4–7 p.m.""}",,,serpapi_gmaps,0x95bcb792d186405d:0xe051854409d5761e
serpapi,provider,vet,Veterinaria Dra. Verónica Cavalcabue,"Román Gómez 1837, B1703ACC Gran Buenos Aires, Provincia de Buenos Aires, Argentina","Tres de Febrero, Buenos Aires",-34.61714,-58.531964699999996,+54 11 6166-5525,,4.7,102,{},,True,serpapi_gmaps,0x95bcb7e09f2f4a5b:0x78b41348fae02915
serpapi,provider,vet,VETERINARIA BRENDA,"Av. Juan Bautista Justo 9559, C1408 AKM, Cdad. Autónoma de Buenos Aires, Argentina","Tres de Febrero, Buenos Aires",-34.6344029,-58.5250938,+54 11 4641-1575,,4.8,1060,"{""jueves"": ""9 a.m.–12 p.m., 4–7:30 p.m."", ""viernes"": ""9 a.m.–12 p.m., 4–7:30 p.m."", ""sábado"": ""9 a.m.–3 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–12 p.m., 4–7:30 p.m."", ""martes"": ""9 a.m.–12 p.m., 4–7:30 p.m."", ""miércoles"": ""9 a.m.–12 p.m., 4–7:30 p.m.""}",,True,serpapi_gmaps,0x95bcc839458daa6b:0x2f25f8592b54c957
serpapi,provider,vet,Veterinaria central,"Carlos Casares 2433, B1755 Rafael Castillo, Provincia de Buenos Aires, Argentina","La Matanza, Buenos Aires",-34.7120715,-58.6071823,+54 11 2655-3196,http://veterinariacentral.ar/,4.5,281,"{""jueves"": ""9:30 a.m.–1 p.m., 3–7 p.m."", ""viernes"": ""9:30 a.m.–1 p.m., 3–7 p.m."", ""sábado"": ""9:30 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–7 p.m."", ""martes"": ""9:30 a.m.–1 p.m., 3–7 p.m."", ""miércoles"": ""9:30 a.m.–1 p.m., 3–7 p.m.""}",,,serpapi_gmaps,0x95bcc73387221797:0x9878a67b120f5d0e
serpapi,provider,vet,Veterinaria Huellas,"La Bastilla entre Zárate, Lope de Vega y, Gregorio de Laferrere, Argentina","La Matanza, Buenos Aires",-34.7234263,-58.6081169,+54 20099619,https://es-la.facebook.com/huellasvet3051/,4.7,206,"{""jueves"": ""10 a.m.–1 p.m., 5–8 p.m."", ""viernes"": ""10 a.m.–1 p.m., 5–8 p.m."", ""sábado"": ""10 a.m.–1 p.m., 5–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–1 p.m., 5–8 p.m."", ""martes"": ""10 a.m.–1 p.m., 5–8 p.m."", ""miércoles"": ""10 a.m.–1 p.m., 5–8 p.m.""}",,,serpapi_gmaps,0x95bcc559d8bc999d:0x98770b68f0db8ab5
serpapi,provider,vet,Veterinaria Maya,"B1758ERQ, Achupallas 6747, B1758ERQ González Catán, Provincia de Buenos Aires, Argentina","La Matanza, Buenos Aires",-34.777245,-58.609496699999994,+54 11 7522-8501,,4.6,728,"{""jueves"": ""9 a.m.–1 p.m., 3–7 p.m."", ""viernes"": ""9 a.m.–1 p.m., 3–7 p.m."", ""sábado"": ""9 a.m.–1 p.m., 3–7 p.m."", ""domingo"": ""10 a.m.–1 p.m."", ""lunes"": ""9 a.m.–1 p.m., 3–7 p.m."", ""martes"": ""9 a.m.–1 p.m., 3–7 p.m."", ""miércoles"": ""9 a.m.–1 p.m., 3–6:45 p.m.""}",,,serpapi_gmaps,0x95bcc4e5d9b0e071:0x85ac87b14888a12
